vmid,cpu,mem,at,lt
56812,1,2,1169176.0,8629.201506624097
56813,1,2,1169176.0,5962.752699811182
56814,1,2,1169176.0,14538.207694159417
56815,1,1,1169518.0,73.30552512510229
56816,1,1,1169529.0,67.32460167381264
56817,4,8,1169547.0,64.23061928503125
56818,1,1,1169567.0,240.693251183716
56819,1,1,1169586.0,244.19234449503097
56820,1,2,1169673.0,357.3607427558252
56821,4,8,1169767.0,3901.050149606773
56822,4,8,1169767.0,3788.269004434862
56823,4,8,1169767.0,3766.5018531498918
56824,4,8,1169767.0,3924.616690830875
56825,4,8,1169767.0,4054.2403971622007
56826,4,8,1169767.0,3831.6803519448194
56827,4,8,1169767.0,3880.712952417689
56828,4,8,1169767.0,3808.0000800575444
56829,4,8,1169767.0,3915.864608394486
56830,4,8,1169767.0,3807.7029097435
56831,4,8,1169767.0,3794.2564825864206
56832,4,8,1169767.0,4005.2918962023405
56833,4,8,1169767.0,3810.997511695437
56834,4,8,1169767.0,3807.004279444732
56835,4,8,1169767.0,3834.8595834416938
56836,4,8,1169767.0,3809.285548214476
56837,16,32,1170040.0,187.4487532079075
56838,1,2,1170040.0,14577.526305339132
56839,1,1,1170067.0,897.6948273516973
56840,4,16,1170096.0,6039.710151491878
56841,1,1,1170131.0,69.89635825515771
56842,4,8,1170145.0,61.46314651916016
56843,8,16,1170146.0,59.88521214478951
56844,1,1,1170146.0,81.97040448624804
56845,1,2,1170155.0,4017.822301737192
56846,1,2,1170156.0,3821.0625764355696
56847,1,2,1170156.0,3886.7852747859943
56848,1,2,1170168.0,3915.319180322649
56849,1,1,1170177.0,236.37071253228913
56850,4,16,1170178.0,6045.229154270504
56851,1,1,1170183.0,236.21235468588787
56852,1,1,1170191.0,103.95205526612509
56853,1,1,1170231.0,12140.98957087205
56854,1,2,1170293.0,358.2438157112331
56855,1,2,1170465.0,2745.114064738824
56856,1,2,1170465.0,3294.107464423406
56857,1,2,1170465.0,2761.030850323025
56858,1,2,1170465.0,3483.0317429440233
56859,1,2,1170465.0,3156.7654605028033
56860,1,2,1170465.0,3122.5420819279107
56861,1,2,1170466.0,3158.1683945397913
56862,1,2,1170466.0,2853.643133019401
56863,1,2,1170466.0,3132.2437434665085
56864,1,2,1170466.0,3172.320134186564
56865,1,2,1170466.0,2788.0481865352845
56866,1,2,1170466.0,3210.446729280479
56867,1,2,1170466.0,3413.578936472328
56868,1,2,1170466.0,3293.1196791381335
56869,1,2,1170466.0,2846.518840349099
56870,1,2,1170466.0,3125.8701508139006
56871,1,2,1170466.0,2880.563050310536
56872,1,2,1170466.0,3902.1562567485016
56873,1,2,1170466.0,3165.5051712784784
56874,1,2,1170466.0,3134.091021016741
56875,1,2,1170474.0,3116.7953042211916
56876,1,2,1170474.0,2875.991526151656
56877,1,2,1170474.0,2740.8199193433684
56878,1,2,1170475.0,3128.386160009014
56879,1,2,1170475.0,3130.1660125047706
56880,1,2,1170475.0,2755.1035167433147
56881,1,2,1170475.0,3134.001875897881
56882,1,2,1170475.0,2729.9594758508783
56883,1,2,1170475.0,3126.557872434381
56884,1,2,1170475.0,2743.797601700491
56885,1,2,1170475.0,2791.7201390754353
56886,1,2,1170475.0,2896.0355566047097
56887,1,2,1170475.0,3226.0028787342926
56888,1,2,1170790.0,2471.2988052266014
56889,1,2,1170790.0,2842.585599409386
56890,1,2,1170790.0,3764.872927556717
56891,1,2,1170790.0,2830.735416014764
56892,1,2,1170790.0,2918.3542377469553
56893,1,2,1170790.0,2804.0546171141737
56894,1,2,1170790.0,3701.6601840704334
56895,1,2,1170790.0,2979.121720762766
56896,1,2,1170790.0,2827.821492634899
56897,1,2,1170790.0,2850.357385303058
56898,1,2,1170790.0,3710.3315929461314
56899,1,2,1170790.0,2753.3067466076013
56900,1,1,1170834.0,74.07456868025669
56901,1,1,1170850.0,70.16177476487445
56902,1,1,1170888.0,266.1805450655634
56903,1,1,1170895.0,275.5599116404541
56904,4,16,1171027.0,451.87268476562787
56905,1,1,1171040.0,3663.7198010964707
56906,2,4,1171068.0,1697.3532043501953
56907,1,2,1171092.0,12318.545841375177
56908,4,16,1171330.0,84.71575808743829
56909,1,1,1171339.0,70.51359370044527
56910,1,1,1171345.0,70.41494524137312
56911,1,1,1171374.0,227.92548565199792
56912,1,1,1171407.0,195.74882464081713
56913,1,1,1171467.0,51497.57027488498
56914,1,1,1171536.0,50217.28124029127
56915,1,1,1171657.0,833928.8896507818
56916,2,4,1171828.0,2493.396698912268
56917,1,2,1171900.0,6327.059285084094
56918,1,1,1171938.0,70.43807146681479
56919,1,1,1171941.0,70.20666945042655
56920,2,8,1171953.0,58.19222392456537
56921,1,1,1171969.0,242.22058292996374
56922,1,1,1172024.0,241.16301465057862
56923,1,1,1172357.0,8894.241037727872
56924,1,2,1172467.0,134807.26224742355
56925,1,1,1172535.0,82.83306177693052
56926,1,1,1172547.0,71.86946097138485
56927,1,1,1172584.0,230.74487468640748
56928,1,1,1172585.0,235.9000632936074
56929,4,8,1172605.0,557.5048634754976
56930,1,2,1172634.0,2582.1300521634175
56931,1,2,1172976.0,1496.6817947377244
56932,1,1,1173090.0,655297.5280051922
56933,1,2,1173116.0,1270.2791952907687
56934,1,1,1173125.0,70.9123620484147
56935,1,1,1173135.0,69.20950836055981
56936,1,1,1173166.0,252.73553624222362
56937,1,1,1173187.0,211.61806420543653
56938,2,4,1173333.0,2579.6927239261613
56939,2,4,1173451.0,63.23945741663379
56940,2,4,1173473.0,275746.39833452314
56941,8,32,1173563.0,186.57842990916333
56942,1,1,1173662.0,881.7428450392887
56943,1,1,1173726.0,76.91718359036888
56944,1,1,1173734.0,76.43756560748844
56945,2,4,1173748.0,59.18573201411615
56946,1,1,1173766.0,218.87740044847448
56947,1,1,1173777.0,223.58976367582085
56948,2,8,1173926.0,50820.59031316901
56949,1,1,1173955.0,187586.71486214417
56950,1,1,1173955.0,178517.57797702897
56951,4,8,1174050.0,6507.322910857574
56952,4,8,1174050.0,7242.836613501997
56953,4,8,1174050.0,7914.138305506272
56954,4,8,1174050.0,7820.116147618412
56955,4,8,1174050.0,7879.267475841315
56956,12,24,1174051.0,61.64006181571929
56957,4,8,1174051.0,7160.593721992692
56958,4,8,1174051.0,6540.4184477121335
56959,4,8,1174051.0,7706.028107306262
56960,4,8,1174051.0,6277.533540535556
56961,4,8,1174051.0,6254.725369822533
56962,4,8,1174051.0,7213.444527654304
56963,4,8,1174051.0,6509.197884040379
56964,4,8,1174051.0,6499.767883089518
56965,4,8,1174051.0,6649.627578132224
56966,4,8,1174051.0,6241.390478542802
56967,1,2,1174099.0,3291.8646847778828
56968,1,2,1174127.0,1868.271217940646
56969,16,32,1174356.0,59.17858893842585
56970,16,32,1174404.0,532.4006323892071
56971,1,1,1174461.0,74.77430679964029
56972,1,1,1174478.0,71.0789846653614
56973,1,1,1174504.0,200.82844627122498
56974,1,1,1174506.0,277.4545712208223
56975,1,2,1174627.0,2770.910914205077
56976,1,2,1174627.0,8325.59858860703
56977,2,4,1174912.0,1074030.9093044074
56978,1,1,1174951.0,68.52560702931926
56979,2,4,1174952.0,1837.5004605584984
56980,1,1,1174962.0,68.7029333482164
56981,1,1,1174985.0,210.66669895562765
56982,1,1,1175006.0,255.19226864984714
56983,2,4,1175252.0,58.63918540290959
56984,1,2,1175257.0,57.57692796484897
56985,1,2,1175284.0,3065.6707094096505
56986,1,2,1175284.0,3140.204669296759
56987,2,4,1175399.0,1420.6761481423548
56988,2,4,1175428.0,2596.6462646423574
56989,2,4,1175499.0,1864.896521477235
56990,1,1,1175515.0,4357.175496889366
56991,1,1,1175526.0,74.91832092837433
56992,2,4,1175531.0,1202.5424515371558
56993,1,1,1175540.0,72.78079005375207
56994,1,1,1175566.0,210.8541549652422
56995,1,1,1175587.0,290.6267878462006
56996,2,4,1175609.0,1845.5287783999065
56997,1,1,1175617.0,888.6486628636374
56998,4,8,1175836.0,3769.9683101800083
56999,4,8,1175836.0,3531.035923609243
57000,4,8,1175836.0,3602.000144671563
57001,4,8,1175836.0,3676.590954109229
57002,4,8,1175836.0,3526.9401750932925
57003,4,8,1175836.0,3605.0554012954494
57004,4,8,1175836.0,3716.628660012564
57005,4,8,1175836.0,3620.444147585617
57006,4,8,1175836.0,3552.787282797771
57007,4,8,1175836.0,3542.551906909854
57008,4,8,1175836.0,3563.230766156621
57009,4,8,1175836.0,3977.055100735032
57010,4,8,1175836.0,3548.5199913580304
57011,4,8,1175836.0,3529.5589851626214
57012,4,8,1175836.0,3881.703975671457
57013,4,8,1175836.0,3536.0256783042996
57014,1,2,1175837.0,73097.90207497298
57015,1,2,1175837.0,73543.15215633338
57016,1,2,1176014.0,644079.9458603757
57017,1,2,1176058.0,66124.79999100686
57018,1,1,1176136.0,69.70391885835582
57019,1,1,1176142.0,69.47547808302164
57020,1,2,1176147.0,2058.8808169696335
57021,1,2,1176148.0,389.6736419102556
57022,1,2,1176148.0,394.1554927283179
57023,1,1,1176167.0,215.60345510435397
57024,1,1,1176179.0,220.8008513967568
57025,2,4,1176391.0,326.240988222292
57026,4,8,1176448.0,67.58837660404708
57027,2,4,1176448.0,277170.0470282689
57028,2,4,1176448.0,270936.42586624285
57029,2,4,1176448.0,270124.125826152
57030,2,4,1176448.0,273981.94367476145
57031,2,4,1176455.0,56.346410755930705
57032,1,2,1176533.0,5922.217538630029
57033,1,2,1176533.0,6728.796652733356
57034,1,2,1176533.0,6873.442308512082
57035,1,2,1176533.0,5986.3913777174375
57036,1,2,1176533.0,6025.846408535059
57037,1,2,1176533.0,5879.034615244467
57038,1,2,1176533.0,6862.511382139084
57039,1,2,1176533.0,5071.125231450476
57040,1,2,1176533.0,6057.655844068433
57041,1,2,1176533.0,6120.928132308364
57042,1,2,1176533.0,6388.778081227607
57043,1,2,1176533.0,5954.37350813116
57044,1,2,1176533.0,5919.500908667606
57045,1,2,1176533.0,6405.0013009426975
57046,1,2,1176533.0,6309.328395172294
57047,1,2,1176533.0,5895.526996291841
57048,1,2,1176533.0,5933.922054590491
57049,1,1,1176712.0,70.53836858708158
57050,1,1,1176720.0,70.01469227081043
57051,1,1,1176764.0,256.1283008083497
57052,1,1,1176767.0,242.53936012138274
57053,1,2,1176786.0,5484.976395583782
57054,1,2,1176786.0,5683.617092049863
57055,1,2,1176786.0,5867.3212721409545
57056,1,2,1176786.0,5918.892118705828
57057,1,2,1176786.0,6350.014606130667
57058,1,2,1176786.0,5638.791454228519
57059,1,2,1176786.0,5715.33534664105
57060,1,2,1176786.0,5680.944761685984
57061,1,2,1176786.0,6004.099575756806
57062,1,2,1176786.0,6202.274549301895
57063,1,2,1176786.0,5674.308854035228
57064,1,2,1176786.0,5667.968918157696
57065,1,2,1176786.0,6133.397406825925
57066,1,2,1176786.0,24763.170129067446
57067,1,2,1176787.0,5649.57104333574
57068,1,2,1176787.0,6072.242771500764
57069,1,2,1176787.0,6372.435379721034
57070,1,2,1176872.0,355.02429116662006
57071,1,2,1177074.0,3438.707110019758
57072,1,2,1177074.0,5316.241713513376
57073,1,1,1177215.0,4452.09068943985
57074,1,2,1177309.0,3494.935249699201
57075,1,2,1177309.0,9079.161443259989
57076,1,2,1177309.0,2651.1736981485465
57077,1,2,1177315.0,8136.446303103843
57078,1,2,1177315.0,2961.985084053705
57079,1,2,1177316.0,4709.029292597919
57080,1,1,1177323.0,5778.286611626035
57081,1,1,1177325.0,71.52433939493415
57082,1,1,1177336.0,70.57064866643398
57083,1,4,1177345.0,67.19634869505609
57084,1,1,1177364.0,217.60469149556764
57085,1,1,1177377.0,235.84771502392826
57086,1,2,1177499.0,356.5649860533385
57087,1,2,1177550.0,2516.3238915053603
57088,1,2,1177558.0,4864.726077965142
57089,1,2,1177558.0,5214.131913453348
57090,1,2,1177558.0,4984.730027582859
57091,1,2,1177558.0,5245.395668801151
57092,1,2,1177558.0,5425.429014765647
57093,1,2,1177558.0,5127.9966401628235
57094,1,2,1177558.0,4901.07112397641
57095,1,2,1177558.0,5146.189865964978
57096,1,2,1177558.0,5054.027447412497
57097,1,2,1177558.0,4791.231433857828
57098,1,2,1177558.0,5252.841685464363
57099,1,2,1177558.0,5851.10723468741
57100,1,2,1177559.0,5285.375238361791
57101,1,2,1177559.0,4961.1010474641425
57102,1,2,1177559.0,5662.444725561286
57103,1,2,1177559.0,4938.539293528023
57104,1,2,1177559.0,5401.141632694445
57105,1,2,1177559.0,4900.584564933705
57106,1,2,1177559.0,7796.08213751983
57107,1,2,1177559.0,4944.122645942472
57108,1,2,1177688.0,22807.858672032184
57109,1,2,1177698.0,2965.815957858013
57110,1,2,1177847.0,3643.436415731486
57111,1,2,1177848.0,4521.6885684426425
57112,1,2,1177848.0,2625.693286264757
57113,1,2,1177848.0,2662.3416093149626
57114,1,2,1177854.0,6220.127288074688
57115,1,2,1177854.0,5436.745342733087
57116,1,2,1177854.0,4700.691303298991
57117,1,2,1177854.0,4963.541101313256
57118,1,2,1177854.0,4931.291362726125
57119,1,2,1177854.0,4587.915414190955
57120,1,2,1177854.0,4612.386874851843
57121,1,2,1177854.0,4561.658250115774
57122,1,2,1177854.0,4587.805228475453
57123,1,2,1177855.0,5260.577971894768
57124,1,2,1177855.0,5326.357526007679
57125,1,2,1177855.0,4626.153050362527
57126,1,2,1177855.0,4649.630149041129
57127,1,2,1177855.0,4917.95644899005
57128,1,2,1177855.0,4751.809437661129
57129,1,2,1177855.0,4648.763386044157
57130,1,2,1177855.0,4569.450003102077
57131,1,2,1177855.0,4868.3552230702735
57132,1,2,1177855.0,4562.217925372764
57133,1,2,1177855.0,4987.106074437541
57134,1,2,1177976.0,6678.118840127502
57135,1,2,1177976.0,8177.287418375527
57136,1,2,1177976.0,6428.226109391044
57137,1,2,1177976.0,7010.336290219307
57138,1,2,1177976.0,7221.825217838905
57139,1,2,1177976.0,7365.158956002401
57140,1,2,1177976.0,6930.86969171169
57141,1,2,1177976.0,6918.705896573793
57142,1,2,1177976.0,6581.145610481879
57143,1,2,1177976.0,6795.82128874742
57144,1,2,1177977.0,6708.015406978276
57145,1,2,1177977.0,6985.3594988884715
57146,1,2,1177977.0,6946.753629798447
57147,1,2,1177977.0,6706.985319509959
57148,1,2,1177977.0,6696.700888753951
57149,1,2,1177977.0,7145.037750000509
57150,1,2,1177977.0,7861.289642009708
57151,1,2,1177977.0,6629.799522993509
57152,1,2,1178023.0,20968.068643497343
57153,1,2,1178023.0,20760.893681788268
57154,1,1,1178040.0,72.44896535928864
57155,1,1,1178047.0,75.10361176493215
57156,1,1,1178078.0,183.7640956463278
57157,1,1,1178084.0,254.4455988608738
57158,1,1,1178133.0,2510.204390407176
57159,1,2,1178169.0,8388.205083950708
57160,1,2,1178169.0,9182.658931386426
57161,1,2,1178169.0,2624.079033229539
57162,1,2,1178169.0,2654.9641046215274
57163,1,2,1178172.0,5170.03272764744
57164,1,2,1178172.0,2487.912599296061
57165,1,2,1178174.0,4251.942179126709
57166,1,2,1178174.0,4278.420063025894
57167,1,2,1178174.0,4749.073762429666
57168,1,2,1178174.0,4319.3487344131145
57169,1,2,1178174.0,4260.368287061833
57170,1,2,1178174.0,4974.13971123588
57171,1,2,1178174.0,4243.279033917887
57172,1,2,1178174.0,4288.732234428975
57173,1,2,1178174.0,4576.589475409133
57174,1,2,1178175.0,4732.441428819482
57175,1,2,1178175.0,4767.260022992944
57176,1,2,1178175.0,4300.565277359992
57177,1,2,1178175.0,4578.964502849895
57178,1,2,1178175.0,4290.927654059144
57179,1,2,1178175.0,4325.067662490548
57180,1,2,1178175.0,4297.080639735959
57181,1,2,1178175.0,4611.424754794337
57182,1,2,1178175.0,4320.8206680132735
57183,1,2,1178175.0,4501.8628803582915
57184,1,2,1178175.0,4416.589529115324
57185,1,2,1178284.0,6121.551702861765
57186,1,2,1178284.0,6180.924117682236
57187,1,2,1178284.0,6872.393392597579
57188,1,2,1178284.0,6342.259745280587
57189,1,2,1178284.0,6179.120121776275
57190,1,2,1178284.0,12638.545419211963
57191,1,2,1178284.0,6747.710546491615
57192,1,2,1178284.0,6349.718767887028
57193,1,2,1178284.0,6314.152256553743
57194,1,2,1178284.0,6381.967217633944
57195,1,2,1178284.0,6340.613150934285
57196,1,2,1178284.0,6125.2891490758575
57197,1,2,1178284.0,7015.92030492581
57198,1,2,1178284.0,6662.244982406869
57199,1,2,1178284.0,6183.993792651629
57200,1,2,1178284.0,6366.3516128912925
57201,1,2,1178284.0,7512.0625843148855
57202,1,2,1178284.0,12981.874353042536
57203,1,2,1178284.0,6616.444704333243
57204,1,2,1178284.0,6319.681552912664
57205,1,2,1178500.0,2674.1759784959554
57206,1,2,1178502.0,4299.840190742376
57207,1,2,1178502.0,4363.851788594419
57208,1,2,1178502.0,3909.9507574913523
57209,1,2,1178502.0,4299.650006994432
57210,1,2,1178502.0,4152.013130142316
57211,1,2,1178502.0,4059.95568105171
57212,1,2,1178502.0,4074.4330380414385
57213,1,2,1178502.0,3961.0060360485613
57214,1,2,1178502.0,4002.1540018487945
57215,1,2,1178502.0,4051.0171049158694
57216,1,2,1178502.0,4373.053579036973
57217,1,2,1178502.0,3980.664623718294
57218,1,2,1178502.0,4330.177414182274
57219,1,2,1178502.0,4116.546868977792
57220,1,2,1178502.0,3949.008716302531
57221,1,2,1178502.0,3722.164472425633
57222,1,2,1178502.0,4808.14363840877
57223,1,2,1178502.0,4340.242803063841
57224,1,2,1178502.0,4273.50281105233
57225,1,2,1178502.0,4347.486502811043
57226,1,1,1178522.0,72.50992010163931
57227,1,1,1178534.0,78.64804874625763
57228,1,1,1178565.0,248.18327717311396
57229,1,1,1178566.0,233.73730339639243
57230,1,2,1178587.0,6089.120264528553
57231,1,2,1178587.0,6078.689358235416
57232,1,2,1178587.0,6633.114722977915
57233,1,2,1178587.0,6374.500602144281
57234,1,2,1178588.0,6345.665130071063
57235,1,2,1178588.0,6537.913062667321
57236,1,2,1178588.0,6377.0669359782105
57237,1,2,1178588.0,6248.490007474769
57238,1,2,1178588.0,6028.606422181522
57239,1,2,1178588.0,6071.836309538746
57240,1,2,1178588.0,5998.825293479913
57241,1,2,1178588.0,6029.939903661736
57242,1,2,1178588.0,6402.375064312215
57243,1,2,1178588.0,5820.01750659896
57244,1,2,1178588.0,6059.881547052794
57245,1,2,1178588.0,7376.623603949098
57246,1,2,1178588.0,6779.934297887716
57247,1,2,1178588.0,5922.256339716508
57248,1,2,1178588.0,5926.168497693349
57249,1,2,1178588.0,6993.303006321536
57250,1,2,1178828.0,3624.764774870277
57251,1,2,1178828.0,3637.9730765462064
57252,1,2,1178829.0,3749.690548056809
57253,1,2,1178829.0,4026.9550253000584
57254,1,2,1178829.0,3681.3236376354157
57255,1,2,1178829.0,3686.5592621569294
57256,1,2,1178829.0,4092.906039814894
57257,1,2,1178829.0,3610.2635213767044
57258,1,2,1178829.0,4010.592480754115
57259,1,2,1178829.0,4073.201229718737
57260,1,2,1178829.0,4117.939623860944
57261,1,2,1178829.0,3752.912076043646
57262,1,2,1178829.0,3471.903019540353
57263,1,2,1178829.0,3653.612286348267
57264,1,2,1178829.0,3624.7856084861814
57265,1,2,1178829.0,3653.267854927575
57266,1,2,1178829.0,3648.006832609993
57267,1,2,1178829.0,3672.5568479273425
57268,1,2,1178829.0,4987.074157903401
57269,1,2,1178829.0,3612.028210662343
57270,4,16,1178840.0,5888.850041624333
57271,1,2,1178910.0,6378.331347803765
57272,1,2,1178910.0,5794.908033078895
57273,1,2,1178910.0,6039.006582205179
57274,1,2,1178910.0,5784.237671308119
57275,1,2,1178910.0,5514.293211110218
57276,1,2,1178910.0,2483.2090850401373
57277,1,2,1178910.0,5741.714674903466
57278,1,2,1178910.0,5537.71905825557
57279,1,2,1178910.0,5755.901543729585
57280,1,2,1178910.0,6406.668363358487
57281,1,2,1178910.0,6404.6020763545
57282,1,2,1178910.0,6003.025155360685
57283,1,2,1178910.0,6242.5782091296005
57284,1,2,1178910.0,5800.926476148936
57285,1,2,1178910.0,5709.572664455691
57286,1,2,1178910.0,5809.827866818895
57287,1,2,1178910.0,6082.60794931201
57288,1,2,1178911.0,5708.228230774921
57289,1,2,1178911.0,5537.219835297066
57290,1,2,1178911.0,5697.623166644744
57291,2,8,1178991.0,1357.7145386566094
57292,1,2,1179028.0,2418.8919183112334
57293,1,1,1179028.0,2411.580259852562
57294,1,1,1179087.0,583064.850585854
57295,2,8,1179112.0,1166.0689790835409
57296,1,1,1179117.0,70.37713784017456
57297,1,1,1179138.0,70.12569643372441
57298,1,1,1179147.0,60.036022796389375
57299,1,2,1179154.0,3298.9804925211088
57300,1,2,1179154.0,3643.483152775833
57301,1,2,1179154.0,3440.4109810829923
57302,1,2,1179154.0,3309.971278271666
57303,1,2,1179154.0,3268.755987800678
57304,1,2,1179154.0,4021.0141656310475
57305,1,2,1179154.0,3324.194034774411
57306,1,2,1179154.0,3287.9244870345674
57307,1,2,1179154.0,3704.8079709712038
57308,1,2,1179154.0,3676.3686745630907
57309,1,2,1179154.0,3967.397233612716
57310,1,2,1179155.0,3663.20129147396
57311,1,2,1179155.0,3634.343396806645
57312,1,2,1179155.0,3388.4830261549228
57313,1,2,1179155.0,3676.8310367960835
57314,1,2,1179155.0,3907.852205505126
57315,1,2,1179155.0,3675.674091764634
57316,1,2,1179155.0,3715.9893969988325
57317,1,2,1179155.0,3620.3867986964274
57318,1,2,1179155.0,3781.9109878569657
57319,1,1,1179164.0,256.41187392222133
57320,2,8,1179193.0,95942.77082174053
57321,1,1,1179197.0,204.6220587418396
57322,1,2,1179235.0,5549.971055854753
57323,1,2,1179236.0,5914.149890034057
57324,1,2,1179236.0,14212.138842787725
57325,1,2,1179236.0,5417.512557085228
57326,1,2,1179236.0,5362.257918766623
57327,1,2,1179236.0,5671.1179958654375
57328,1,2,1179236.0,5649.920032906866
57329,1,2,1179236.0,5714.505149269595
57330,1,2,1179236.0,5336.427672190888
57331,1,2,1179236.0,6070.724423195091
57332,1,2,1179236.0,5843.497719130366
57333,1,2,1179236.0,7071.696485238487
57334,1,2,1179236.0,5199.257393559994
57335,1,2,1179236.0,5981.209702551261
57336,1,2,1179236.0,5413.538380985469
57337,1,2,1179236.0,5795.499937438286
57338,1,2,1179236.0,5487.829273255426
57339,1,2,1179236.0,5436.166844886899
57340,1,2,1179236.0,5659.565956385388
57341,1,2,1179236.0,5409.837356905133
57342,1,1,1179247.0,2479.7575147799516
57343,2,8,1179356.0,588476.2756224242
57344,2,8,1179456.0,585787.988452929
57345,1,2,1179544.0,6736.569577997808
57346,1,2,1179544.0,5992.482462031559
57347,1,2,1179544.0,4862.55674128648
57348,1,2,1179544.0,5146.856384926038
57349,1,2,1179545.0,5454.589587392364
57350,1,2,1179545.0,5293.089994012303
57351,1,2,1179545.0,5024.40194230115
57352,1,2,1179545.0,5059.58348238706
57353,1,2,1179545.0,5039.597328440442
57354,1,2,1179545.0,5145.458783529933
57355,1,2,1179545.0,6961.366450058623
57356,1,2,1179545.0,5040.77838375538
57357,1,2,1179545.0,5112.321316928861
57358,1,2,1179545.0,5722.375449769059
57359,1,2,1179545.0,5056.033531815087
57360,1,2,1179545.0,6008.516247301847
57361,1,2,1179545.0,4888.301864427869
57362,1,2,1179545.0,5060.331228391397
57363,1,2,1179545.0,4968.093302645645
57364,1,2,1179545.0,5063.214960635568
57365,4,8,1179571.0,163.35220069741356
57366,1,1,1179726.0,71.29544092697995
57367,1,1,1179743.0,75.09309527784963
57368,2,4,1179749.0,59.219870896280824
57369,8,16,1179754.0,58.5367421193056
57370,1,1,1179767.0,218.84912488553448
57371,1,2,1179768.0,2979.630564770584
57372,1,2,1179768.0,2666.1235861281634
57373,1,2,1179769.0,2773.612143689362
57374,1,2,1179769.0,2709.847360802114
57375,1,1,1179777.0,233.5669740003963
57376,1,2,1179840.0,5462.867196881445
57377,1,2,1179840.0,5111.689871655019
57378,1,2,1179840.0,5092.241057503792
57379,1,2,1179840.0,5615.99137605785
57380,1,2,1179840.0,5129.945702092932
57381,1,2,1179840.0,4784.103960915521
57382,1,2,1179840.0,5123.407042499393
57383,1,2,1179840.0,5152.563655613273
57384,1,2,1179840.0,4792.953730641837
57385,1,2,1179840.0,4781.238048349153
57386,1,2,1179840.0,4730.507007317075
57387,1,2,1179840.0,4934.558846342104
57388,1,2,1179840.0,5650.832097532663
57389,1,2,1179840.0,5054.6473918944275
57390,1,2,1179840.0,4724.669875488445
57391,1,2,1179840.0,4955.556726789697
57392,1,2,1179840.0,4829.458139475026
57393,1,2,1179840.0,4606.569739181997
57394,1,2,1179841.0,6546.591219196511
57395,1,2,1179841.0,5165.868588265925
57396,4,8,1179999.0,1382.9307812640607
57397,4,8,1179999.0,1359.3771824455343
57398,4,8,1179999.0,1351.5556038442337
57399,4,8,1179999.0,1394.428070751159
57400,4,8,1179999.0,1333.6105902905879
57401,4,8,1179999.0,1327.0133814749488
57402,1,1,1180051.0,63.875151291779105
57403,1,1,1180165.0,1492.6294172942003
57404,1,1,1180180.0,357.19955205585427
57405,2,4,1180213.0,577.6713441249459
57406,2,4,1180213.0,582.0655423676637
57407,2,4,1180213.0,578.6693290932471
57408,2,4,1180213.0,581.2967077897617
57409,2,4,1180213.0,582.953397829146
57410,2,4,1180213.0,591.4445459851302
57411,2,4,1180213.0,649.4130124615779
57412,2,4,1180213.0,575.7354116051575
57413,2,4,1180213.0,587.4224209534339
57414,2,4,1180213.0,592.4426660306507
57415,2,4,1180213.0,583.4493266085512
57416,2,4,1180213.0,595.6788560708579
57417,2,4,1180213.0,583.4763820758742
57418,2,4,1180213.0,592.3027757621835
57419,2,4,1180213.0,585.2605583786402
57420,2,4,1180213.0,606.4779725978857
57421,2,4,1180213.0,583.318404113269
57422,2,4,1180213.0,596.2992341455554
57423,2,4,1180213.0,635.5474258889979
57424,2,4,1180213.0,581.7189026008559
57425,2,4,1180213.0,583.8852634905757
57426,2,4,1180213.0,584.2451618326905
57427,2,4,1180213.0,596.4506832835101
57428,2,4,1180213.0,658.5133863979106
57429,2,4,1180213.0,594.5925100949596
57430,2,4,1180213.0,585.0897790413796
57431,2,4,1180214.0,568.5879731480983
57432,2,4,1180214.0,570.973807815782
57433,2,4,1180214.0,568.3249143518661
57434,2,4,1180214.0,572.279368673009
57435,2,4,1180214.0,579.3716166420796
57436,2,4,1180214.0,570.215339256909
57437,2,4,1180214.0,682.0566816221024
57438,2,4,1180214.0,597.0749979646039
57439,2,4,1180214.0,592.9179293460796
57440,2,4,1180214.0,572.9176349092268
57441,2,4,1180214.0,576.5356963959254
57442,2,4,1180214.0,598.1358294093884
57443,2,4,1180214.0,597.8582442898346
57444,1,1,1180306.0,1271.8614672371727
57445,1,1,1180317.0,74.59770172657643
57446,1,1,1180324.0,74.60069290272271
57447,1,1,1180366.0,211.54786149100144
57448,1,1,1180377.0,242.69646484185506
57449,1,2,1180649.0,6079.712276037848
57450,1,1,1180667.0,289.35528090688814
57451,1,2,1180690.0,4250.466014129751
57452,1,2,1180690.0,3863.141207258188
57453,1,2,1180690.0,3939.484916507949
57454,1,2,1180691.0,4402.7698504806485
57455,1,2,1180691.0,4279.703440010726
57456,1,2,1180691.0,4317.473560253219
57457,1,2,1180691.0,3949.044022967834
57458,1,2,1180691.0,3923.421891342568
57459,8,32,1180754.0,199.63918666795212
57460,8,32,1180756.0,514.2504812076023
57461,8,32,1180757.0,513.3559756707692
57462,4,16,1180794.0,5103.148490065289
57463,1,1,1180801.0,382.74143178502
57464,4,16,1180874.0,5143.061258256486
57465,1,1,1180920.0,61.83530278174105
57466,8,32,1180929.0,44.457022674067254
57467,1,1,1180937.0,71.16923583689504
57468,4,16,1180953.0,60.4658100277695
57469,2,8,1180954.0,60.10195772792115
57470,1,1,1180965.0,255.8363773447979
57471,1,1,1180977.0,236.3534617148985
