vmid,cpu,mem,at,lt
64665,2,4,1353623.0,387.4477925107411
64666,4,16,1353667.0,5443.80727550755
64667,1,1,1353742.0,910.0568046766591
64668,1,1,1353762.0,75.87797552543024
64669,1,1,1353808.0,219.93563477042449
64670,1,1,1354049.0,64.61664949615778
64671,1,2,1354165.0,3693.8537453213444
64672,1,2,1354165.0,3697.5451594819565
64673,1,2,1354165.0,3702.8061959969978
64674,1,2,1354165.0,3701.7521480500704
64675,1,2,1354165.0,3712.3554481379815
64676,1,2,1354166.0,3710.659120779736
64677,1,2,1354166.0,3697.1899203813173
64678,1,2,1354166.0,3711.4377340031688
64679,1,2,1354166.0,3708.890038029114
64680,1,2,1354166.0,3707.453919541846
64681,1,2,1354166.0,3700.331903452415
64682,1,2,1354166.0,3712.6691844704296
64683,1,2,1354166.0,3693.6010819020885
64684,1,2,1354166.0,3694.6385403997224
64685,1,2,1354166.0,3704.5927213171967
64686,1,2,1354166.0,3699.543989926699
64687,1,2,1354166.0,3703.463087918573
64688,1,2,1354166.0,3698.443514139377
64689,1,2,1354166.0,3705.0139116309606
64690,1,2,1354166.0,3690.107370815848
64691,1,1,1354367.0,83.07638926130583
64692,1,1,1354398.0,221.7572642960638
64693,4,16,1354456.0,423.2037786553165
64694,1,2,1354491.0,3338.147739794975
64695,1,2,1354491.0,3352.3930164769768
64696,1,2,1354491.0,3345.2755684800195
64697,1,2,1354491.0,3336.268302524265
64698,1,2,1354491.0,3350.318047202103
64699,1,2,1354491.0,3339.408960176471
64700,1,2,1354491.0,3349.6736592217167
64701,1,2,1354491.0,3343.8095362057525
64702,1,2,1354491.0,3335.006656556529
64703,1,2,1354491.0,3342.943369815846
64704,1,2,1354491.0,3347.0260176026686
64705,1,2,1354491.0,3344.8017584972463
64706,4,8,1354640.0,35361.06658795364
64707,4,16,1354756.0,92.16587616739028
64708,1,1,1354961.0,75.15723717534583
64709,1,1,1355002.0,223.3848885221581
64710,4,8,1355114.0,1835.7425411153695
64711,1,4,1355425.0,2648.543937246908
64712,1,1,1355439.0,1573.831234947503
64713,1,1,1355476.0,951.464975577996
64714,1,1,1355551.0,62.75894118445785
64715,1,1,1355560.0,79.03080216872056
64716,1,1,1355572.0,1322.406609652311
64717,1,1,1355606.0,212.0808942850827
64718,1,2,1355689.0,25778.500922937797
64719,1,2,1355689.0,25776.735223232034
64720,1,2,1355689.0,24787.205214119203
64721,1,2,1355689.0,24789.803297413193
64722,1,2,1355689.0,24789.95964469535
64723,1,2,1355689.0,25974.63665686141
64724,1,2,1355690.0,25775.83980403571
64725,1,2,1355740.0,24927.72725349866
64726,1,2,1355740.0,22549.789694448657
64727,1,2,1355761.0,24510.778099347852
64728,1,2,1355761.0,24907.080330203356
64729,1,2,1355771.0,24894.245523712314
64730,1,2,1355771.0,24498.097322614412
64731,1,2,1355796.0,24667.403123071635
64732,1,2,1355796.0,24666.777499567514
64733,1,2,1355837.0,12743.698993510468
64734,1,2,1355837.0,12746.077498429624
64735,1,2,1355842.0,4820.785976182994
64736,1,2,1355843.0,4815.240925961565
64737,1,2,1355858.0,10144.04564254773
64738,1,2,1355899.0,2975.5439365495085
64739,1,2,1355899.0,2974.071836597307
64740,1,2,1355900.0,2971.846381487205
64741,1,2,1355900.0,2974.681791945963
64742,4,8,1355919.0,34066.95875914103
64743,4,8,1355968.0,170.34986658727735
64744,1,2,1356088.0,4743.382941641798
64745,1,2,1356088.0,25735.413706359206
64746,1,2,1356088.0,25734.688466638116
64747,1,2,1356088.0,4747.159133330514
64748,1,2,1356143.0,430.880093004532
64749,1,2,1356143.0,2141.416655649199
64750,1,2,1356143.0,433.27673957906336
64751,2,8,1356146.0,66.47080643201181
64752,16,32,1356149.0,69.79411327072614
64753,1,1,1356160.0,77.54711785476417
64754,1,1,1356200.0,220.65132001162908
64755,4,8,1356210.0,555.0905773997895
64756,8,16,1356459.0,1064.416134948084
64757,8,16,1356459.0,1065.8246500971509
64758,8,16,1356459.0,1064.93866136356
64759,8,16,1356459.0,1065.724833383629
64760,8,16,1356459.0,1066.4793998321136
64761,8,16,1356459.0,1062.83318343496
64762,8,16,1356459.0,1068.4208996760947
64763,8,16,1356459.0,1063.123597342749
64764,8,16,1356459.0,1067.2819070785233
64765,8,16,1356459.0,1067.9647264420992
64766,8,16,1356459.0,1080.8513865028306
64767,8,16,1356459.0,1082.705964154893
64768,8,16,1356459.0,1080.9826017500902
64769,8,16,1356459.0,1082.6149761616587
64770,8,16,1356459.0,1083.225081250715
64771,8,16,1356459.0,1084.562067596014
64772,8,16,1356459.0,1084.9008937304286
64773,8,16,1356459.0,1083.0938240015905
64774,8,16,1356459.0,1086.3210897023232
64775,1,2,1356610.0,1601.2044061301988
64776,4,8,1356631.0,973.1494139156189
64777,2,8,1356744.0,64.0933591204981
64778,2,8,1356751.0,61.49906479786162
64779,1,2,1356758.0,1347.0174821227656
64780,4,8,1356781.0,1066.731622446605
64781,1,1,1356796.0,80.53970214751219
64782,1,1,1356847.0,236.0867697931541
64783,1,2,1356872.0,375.25644899993705
64784,2,4,1357071.0,59.01953432203929
64785,2,4,1357081.0,464.6124832635975
64786,4,8,1357345.0,64.88080100600418
64787,1,1,1357362.0,73.9262933083625
64788,1,1,1357370.0,947.5589514580769
64789,1,1,1357399.0,189.8063434850111
64790,1,2,1357491.0,385.29198402876165
64791,1,1,1357996.0,235.3762599950888
64792,1,4,1358134.0,2653.2197824340415
64793,2,4,1358134.0,2653.0440712595155
64794,1,1,1358273.0,79.14540698493623
64795,1,2,1358548.0,63.91427138403516
64796,12,24,1358554.0,72.0732480441843
64797,1,1,1358562.0,75.71272251772652
64798,1,1,1358607.0,213.6647413302268
64799,8,16,1358691.0,1382.617958193641
64800,12,24,1358855.0,64.50600505427755
64801,1,2,1358997.0,1485.9851538083294
64802,1,4,1359028.0,2688.9932319652503
64803,1,1,1359046.0,950.3958498502607
64804,1,2,1359117.0,1254.0534401940788
64805,1,1,1359171.0,76.25979533387108
64806,1,1,1359206.0,229.9023781438746
64807,2,4,1359284.0,378.42279281485753
64808,2,4,1359568.0,219.87812830124597
64809,2,4,1359570.0,562.8963462158139
64810,2,4,1359570.0,567.9162164318296
64811,2,4,1359747.0,39.993179815655225
64812,1,1,1359749.0,63.70139195357452
64813,1,1,1359754.0,62.859829734068015
64814,1,1,1359761.0,73.64548550886924
64815,2,4,1359794.0,36.02656774088751
64816,1,1,1359796.0,193.91864180870314
64817,2,4,1359836.0,194.67493486678333
64818,2,4,1359914.0,383.7067591368505
64819,2,4,1359944.0,76.03919257387021
64820,4,8,1360053.0,1171.8464240311753
64821,4,8,1360053.0,1281.504199582817
64822,4,8,1360053.0,976.4974637558641
64823,4,8,1360053.0,976.6205161439859
64824,4,8,1360053.0,1107.561324192967
64825,4,8,1360053.0,781.8552493645087
64826,4,8,1360053.0,1174.3020385318048
64827,4,8,1360053.0,1111.3429609315701
64828,4,8,1360053.0,834.3690524865145
64829,4,8,1360053.0,1041.8110356035459
64830,4,8,1360053.0,973.7808479178113
64831,4,8,1360053.0,1040.6123556065454
64832,4,8,1360053.0,1176.8191060048937
64833,4,8,1360053.0,1042.438545116627
64834,4,8,1360053.0,1403.5669417231197
64835,4,8,1360053.0,1052.0927568714749
64836,4,8,1360053.0,1137.0575380839548
64837,4,8,1360053.0,1408.2635643717033
64838,4,8,1360053.0,1110.4752503342527
64839,4,8,1360053.0,1114.6740483808185
64840,2,4,1360077.0,693.7828083294385
64841,2,4,1360134.0,633.6988140683571
64842,1,4,1360165.0,1605.65058531784
64843,1,4,1360303.0,1355.9657590485022
64844,1,2,1360348.0,65.60203656043032
64845,4,8,1360357.0,70.18246785895286
64846,1,1,1360396.0,81.57480490394897
64847,2,4,1360470.0,76.28057259440689
64848,1,1,1360477.0,184.24403741235858
64849,1,1,1360683.0,44973.82480276379
64850,8,16,1360758.0,232.7209689083948
64851,8,16,1360761.0,587.0649489303133
64852,8,16,1360761.0,588.845842370681
64853,1,1,1360880.0,127.70152147925847
64854,1,1,1360881.0,66.36102992636172
64855,1,1,1360881.0,65.6691578299475
64856,1,1,1360881.0,69.26668962873259
64857,1,1,1360881.0,72.09505470379374
64858,1,1,1360881.0,67.42844761788324
64859,1,1,1360901.0,965.6686978130354
64860,8,16,1360946.0,44.1940758624184
64861,1,1,1360950.0,69.38802467238922
64862,1,1,1360961.0,76.87733401828523
64863,8,16,1360995.0,39.88911397010838
64864,1,1,1361001.0,124.31329393948012
64865,1,1,1361001.0,66.77181553359308
64866,1,1,1361001.0,66.94852839071345
64867,1,1,1361001.0,68.45870369129094
64868,1,1,1361001.0,67.42501935063721
64869,1,1,1361001.0,69.74129946380036
64870,1,1,1361008.0,181.58761442195924
64871,8,16,1361048.0,199.83328244022803
64872,8,16,1361154.0,81.48970605934196
64873,8,16,1361290.0,701.6116669208301
64874,8,16,1361343.0,645.5599447381992
64875,2,4,1361549.0,63.47762166235842
64876,1,1,1361559.0,74.96041298523758
64877,1,1,1361603.0,197.8519527012861
64878,8,16,1361691.0,70.24946757253609
64879,4,8,1361736.0,1203.287454937643
64880,4,8,1361736.0,971.1912826541854
64881,4,8,1361736.0,974.3250722053212
64882,4,8,1361736.0,973.8129655175122
64883,4,8,1361736.0,983.5783324225853
64884,4,8,1361736.0,1627.2366869471998
64885,4,8,1361736.0,1214.9789143914945
64886,4,8,1361736.0,1235.5574708018814
64887,4,8,1361736.0,975.4153168607841
64888,4,8,1361736.0,1204.98038340564
64889,4,8,1361736.0,1312.2320809807975
64890,4,8,1361736.0,1204.5959439145713
64891,4,8,1361736.0,977.150767176654
64892,4,8,1361736.0,976.558559293406
64893,4,8,1361736.0,977.4113391935981
64894,4,8,1361736.0,1205.3184363354212
64895,4,8,1361736.0,1547.6316754231593
64896,4,8,1361736.0,1313.9525292912754
64897,4,8,1361736.0,1316.2286204887482
64898,4,8,1361736.0,1204.9549560372568
64899,1,1,1362177.0,84.32320339398218
64900,1,1,1362199.0,219.31556681368323
64901,1,1,1362617.0,959.0487586550046
64902,2,4,1362734.0,67839.88069771665
64903,1,1,1362748.0,60.64610454186223
64904,1,1,1362766.0,75.4992425179867
64905,1,1,1362806.0,221.81710188820637
64906,1,2,1363053.0,65.52423160122297
64907,1,2,1363125.0,67418.34131264871
64908,1,2,1363125.0,67410.88831523733
64909,2,8,1363129.0,67404.947580433
64910,1,1,1363169.0,218.66104601886448
64911,4,8,1363169.0,173.14624425829828
64912,1,1,1363171.0,565.3079998061598
64913,1,1,1363171.0,564.7726269539789
64914,1,2,1363278.0,67241.17872706386
64915,2,8,1363281.0,67238.05055039097
64916,1,2,1363282.0,67246.293346037
64917,1,1,1363348.0,422.66002955444253
64918,1,1,1363348.0,422.6915148776652
64919,1,2,1363348.0,2127.811670537438
64920,1,1,1363348.0,38.546105095521014
64921,1,1,1363359.0,73.97936334020173
64922,1,1,1363394.0,35.75478414312844
64923,1,1,1363404.0,228.3040661748779
64924,1,1,1363437.0,194.31006826569134
64925,1,1,1363544.0,76.90787797974608
64926,1,1,1363677.0,690.0296598620567
64927,1,1,1363733.0,628.5773619546718
64928,1,4,1363770.0,1595.1980370063063
64929,1,4,1363907.0,1346.5287398386429
64930,1,1,1364002.0,76.5372121641347
64931,1,1,1364037.0,258.22943276940384
64932,1,2,1364061.0,377.71922008076046
64933,1,1,1364067.0,64.13946224157743
64934,2,4,1364252.0,71.98314004541311
64935,8,32,1364372.0,175.18891345686103
64936,4,16,1364406.0,5510.836168041791
64937,1,1,1364438.0,927.7960584260834
64938,4,16,1364486.0,5424.024318466819
64939,4,8,1364548.0,62.362806875702404
64940,1,1,1364552.0,64.08774638682648
64941,1,1,1364561.0,76.94671151372752
64942,1,1,1364615.0,205.9870214276694
64943,1,2,1364682.0,385.2404478038739
64944,1,1,1364850.0,63.964251423528644
64945,2,4,1365148.0,64.58981517545365
64946,1,1,1365176.0,78.64145089204854
64947,1,1,1365208.0,211.5049066225224
64948,1,1,1365335.0,2693.833750583658
64949,4,16,1365344.0,427.2357650907112
64950,4,16,1365648.0,93.66373821645317
64951,1,1,1365770.0,80.94121746495671
64952,1,1,1365805.0,190.8547571214791
64953,12,24,1366051.0,65.37627524232035
64954,2,8,1366192.0,1523.620826106923
64955,1,1,1366217.0,950.6892248968821
64956,2,4,1366227.0,2786.9540715755916
64957,2,8,1366312.0,1280.7133704755322
64958,1,1,1366361.0,76.13421237474435
64959,1,1,1366407.0,180.2880540578201
64960,2,8,1366649.0,62.349898247909735
64961,1,4,1366773.0,219.59005109582185
64962,4,8,1366774.0,173.419269144565
64963,1,4,1366775.0,562.0605259727441
64964,1,4,1366775.0,562.6488827579719
64965,1,4,1366952.0,38.74020408050279
64966,1,1,1366961.0,74.88515512763436
64967,1,1,1366999.0,232.83257956916634
64968,1,4,1366999.0,35.05859264097793
64969,4,8,1367005.0,601.4850272974405
64970,1,4,1367042.0,191.87325734054025
64971,1,4,1367148.0,75.84356448798985
64972,2,4,1367249.0,63.787396757837605
64973,1,4,1367281.0,690.4052677597938
64974,1,4,1367337.0,630.2222713116638
64975,1,2,1367363.0,1618.5169025066666
64976,1,2,1367521.0,1352.9643450741214
64977,8,16,1367553.0,62.6786830839184
64978,1,1,1367601.0,170.2539633088093
64979,1,1,1367635.0,259.58850129910894
64980,1,4,1367676.0,66.20914703176919
64981,1,1,1367939.0,74.65380092899514
64982,1,1,1368066.0,939.6565950794171
64983,1,2,1368102.0,61946.58045974285
64984,4,8,1368148.0,64.00404726677868
64985,1,1,1368161.0,79.46938343889826
64986,1,1,1368208.0,177.94732835194617
64987,4,8,1368755.0,61.41142532110116
64988,1,1,1368759.0,77.00812174014841
64989,8,32,1368803.0,560.6084208123285
64990,1,1,1368805.0,224.56368285670592
64991,2,4,1368935.0,2668.596327563726
64992,1,4,1368935.0,2667.13469509996
64993,4,8,1369054.0,69.8036758928477
64994,1,1,1369359.0,74.42002118769373
64995,1,1,1369406.0,225.91786499143933
64996,2,4,1369820.0,1544.542859994309
64997,1,1,1369878.0,662.2528809373028
64998,4,8,1369896.0,1987.5806298950638
64999,2,4,1369953.0,1295.544381121529
65000,1,1,1369963.0,75.62760141125301
65001,1,1,1370000.0,185.3393052233231
65002,4,8,1370006.0,1787.0515242106653
65003,2,4,1370098.0,376.9700024240774
65004,2,8,1370249.0,62.7631487201099
65005,1,2,1370547.0,2131.934302841309
65006,1,1,1370547.0,423.026290051251
65007,1,1,1370547.0,421.7809541649198
65008,1,1,1370561.0,79.01014518233761
65009,1,1,1370605.0,224.74860067443828
65010,4,8,1370606.0,540.5627187965852
65011,2,4,1370728.0,385.91993726823364
65012,1,1,1371174.0,138.80810489356057
65013,1,1,1371199.0,74.5198863028163
65014,1,1,1371247.0,210.44593470131932
65015,1,2,1371259.0,374.72045529134994
65016,1,1,1371441.0,144.53797238404314
65017,2,4,1371449.0,61.211749617733375
65018,8,16,1371582.0,219.34503175327933
65019,8,16,1371584.0,553.8267649645858
65020,8,16,1371584.0,553.8902103976246
65021,1,1,1371639.0,1033.419500931896
65022,16,32,1371749.0,64.6313948010922
65023,8,16,1371758.0,44.719871717509506
65024,1,1,1371759.0,73.1151393664486
65025,8,16,1371807.0,32.384739363106846
65026,1,1,1371808.0,222.40480223456734
65027,8,16,1371848.0,188.69363678941852
65028,1,2,1371889.0,384.93738100182867
65029,8,16,1371953.0,72.31788291068266
65030,8,16,1372081.0,652.7269250073098
65031,8,16,1372135.0,596.3520013459927
65032,2,4,1372349.0,61.672856866773905
65033,1,1,1372364.0,74.47158085505886
65034,1,1,1372407.0,189.58500091263147
65035,8,16,1372444.0,65.42236420291971
65036,1,2,1372898.0,5458.366936055247
65037,1,2,1372898.0,2687.86859553128
65038,1,2,1372952.0,70.61262134810241
65039,1,1,1372963.0,73.36695415573244
65040,1,1,1372997.0,203.50057950510953
65041,4,8,1373388.0,1530.1455764512987
65042,1,1,1373468.0,937.6276872428156
65043,4,8,1373509.0,1299.769417800596
65044,8,16,1373554.0,65.12445177331077
65045,1,1,1373566.0,75.6229797172329
65046,1,1,1373596.0,238.01203216805783
65047,1,4,1373850.0,60.066680511672836
65048,1,2,1373888.0,3581.0024177271684
65049,4,16,1374154.0,63.77913053525853
65050,1,1,1374162.0,78.24523682988948
65051,1,1,1374198.0,201.14560034396507
65052,1,2,1374564.0,1630.8593847023672
65053,1,2,1374703.0,1381.444312688027
65054,1,1,1374789.0,81.80446153282627
65055,1,1,1374838.0,222.12809289753505
65056,4,16,1375192.0,5527.279562560507
65057,4,16,1375274.0,5438.214508765076
65058,16,32,1375349.0,65.22603741817542
65059,1,1,1375363.0,76.06427010758976
65060,1,1,1375396.0,236.38291896509702
65061,1,1,1375478.0,904.251577898115
65062,2,4,1375652.0,67.14546265969018
65063,8,16,1375954.0,67.13178348794355
65064,1,1,1375964.0,75.04732889756738
65065,8,32,1376005.0,548.1251363798202
65066,1,1,1376006.0,191.27137893600317
65067,4,16,1376072.0,712.8467198233819
65068,2,4,1376135.0,2924.9389439133133
65069,1,2,1376255.0,2756.448258089342
65070,1,2,1376255.0,2756.0339093519037
65071,1,2,1376255.0,2760.64298402126
65072,1,2,1376255.0,2759.7151311530033
65073,1,2,1376255.0,2757.8991234974733
65074,4,16,1376365.0,390.26123802644156
65075,1,4,1376551.0,64.04427163243034
65076,12,24,1376554.0,66.8382922590217
65077,1,1,1376563.0,76.55797722047458
65078,1,1,1376600.0,200.09243610693395
65079,1,1,1377009.0,934.5581942785237
65080,2,8,1377097.0,2010.6532456807845
65081,1,1,1377160.0,76.5670223858423
65082,1,1,1377198.0,201.32857720337637
65083,2,8,1377222.0,1791.6886260172803
65084,4,8,1377451.0,68.09680362426504
65085,1,1,1377747.0,417.2677087132659
65086,1,1,1377747.0,416.6287464047736
65087,1,2,1377747.0,2140.94832573979
65088,1,1,1377767.0,76.61095810282367
65089,1,1,1377805.0,225.941550405719
65090,4,8,1377807.0,562.6477547543204
65091,2,4,1378177.0,1640.0187815858144
65092,2,4,1378317.0,1387.0315829400943
65093,2,8,1378346.0,63.54479964132766
65094,1,4,1378354.0,63.418345910757296
65095,1,1,1378388.0,77.61317416908437
65096,1,1,1378435.0,260.23148354311235
65097,1,2,1378470.0,377.9742458116127
65098,4,8,1378649.0,66.2557824063093
65099,4,8,1378650.0,64.72998401218292
65100,1,1,1378869.0,935.3988965744355
65101,1,1,1378963.0,73.40712698035577
65102,1,1,1379000.0,197.98941785178516
65103,1,2,1379097.0,386.32293880099587
65104,1,2,1379548.0,64.47536591881243
65105,1,1,1379559.0,74.48165712895774
65106,16,32,1379607.0,552.9131343757114
65107,1,1,1379618.0,210.11674697399081
65108,1,4,1379735.0,2722.5050132120978
65109,2,4,1379855.0,66.11757897054777
65110,8,16,1380153.0,67.26163930271167
65111,1,1,1380164.0,88.28871360092667
65112,1,1,1380202.0,194.9171921580595
65113,2,4,1380453.0,65.69977571815716
65114,2,4,1380454.0,65.47026315869535
65115,1,1,1380647.0,949.6176160933048
65116,12,24,1380755.0,68.18906362421635
65117,1,1,1380763.0,73.29041031861553
65118,1,1,1380806.0,181.45533794311928
65119,1,4,1380956.0,377.7503325831125
65120,1,1,1381050.0,69.35302417740097
65121,4,16,1381051.0,65.44612831942635
65122,4,8,1381170.0,173.54903792532394
65123,2,4,1381349.0,64.70985287745557
65124,16,32,1381355.0,62.4215521974467
65125,1,1,1381359.0,79.11438695220674
65126,1,1,1381399.0,198.25934040700434
65127,4,8,1381402.0,557.2714029630318
65128,1,4,1381577.0,382.8936394094323
65129,1,1,1382009.0,81.3244008635441
65130,1,1,1382038.0,223.6848434371
65131,8,32,1382359.0,221.2666767419999
65132,8,32,1382360.0,564.230558147367
65133,8,32,1382360.0,560.2779389253403
65134,1,1,1382487.0,950.3929633433984
65135,8,32,1382536.0,42.57574037017936
65136,4,8,1382550.0,64.7232479420965
65137,1,1,1382564.0,74.27722944168596
65138,8,32,1382586.0,33.91717049131572
65139,1,1,1382605.0,223.9439132276348
65140,8,32,1382628.0,189.34441323510387
65141,8,32,1382733.0,71.6427612617202
65142,1,4,1382851.0,64.14359112509177
65143,8,32,1382862.0,705.6619887434655
65144,8,32,1382920.0,638.6615961483133
65145,4,8,1383148.0,64.65137343178878
65146,4,8,1383150.0,869.0350198934186
65147,1,1,1383164.0,74.49830965814323
65148,1,1,1383208.0,190.20505491955907
65149,8,32,1383266.0,69.40954161271877
65150,1,1,1383774.0,81.82851815880726
65151,1,1,1383812.0,217.15783006611628
65152,1,2,1384226.0,1560.8898217165186
65153,1,2,1384227.0,2647.6320103309426
65154,2,4,1384227.0,2647.354101710369
65155,1,1,1384257.0,916.0638762767627
65156,1,2,1384287.0,5208.9484640045075
65157,1,2,1384357.0,1301.3435726449532
65158,1,1,1384363.0,75.76619603748772
65159,1,2,1384389.0,8662.730921577873
65160,1,1,1384406.0,223.7214032361387
65161,1,2,1384470.0,4807.694446561635
65162,4,8,1384529.0,1188.5308352647648
65163,1,2,1384946.0,2129.770331640857
65164,1,2,1384946.0,433.08861713851684
65165,1,2,1384946.0,434.1578125025068
65166,1,1,1384960.0,76.62437893704629
65167,1,1,1384997.0,198.93712989501066
65168,4,8,1385004.0,553.9893246599538
65169,1,2,1385014.0,3222.144307027379
65170,1,1,1385181.0,349.53306217571674
65171,1,2,1385221.0,6756.607032593599
65172,1,2,1385221.0,6755.650656251688
65173,1,2,1385221.0,12694.878576876998
65174,1,2,1385221.0,3387.0230646189398
65175,2,8,1385254.0,62.63514408146348
65176,2,4,1385370.0,376.3305900082837
65177,4,8,1385386.0,1598.718556781218
65178,1,2,1385432.0,8104.433165492164
65179,4,8,1385523.0,1351.6501829000888
65180,2,8,1385550.0,64.0706347296999
65181,1,1,1385600.0,78.10622318473625
65182,1,1,1385628.0,235.11792176973134
65183,1,2,1385662.0,375.1869593059472
65184,4,8,1385848.0,71.13193643890901
65185,1,2,1385980.0,4340.054775682389
65186,2,4,1385992.0,388.73898356839356
65187,4,16,1386017.0,5500.771912849683
65188,4,8,1386029.0,693379.6599029242
65189,4,8,1386029.0,693380.4224414903
65190,4,8,1386032.0,693283.6151567486
65191,1,1,1386047.0,928.5932896016295
65192,4,16,1386097.0,5412.729184495625
65193,1,1,1386171.0,74.09144376891894
65194,2,4,1386185.0,696701.8280211025
65195,1,1,1386200.0,197.92634290793006
65196,1,2,1386268.0,5009.157431156369
65197,1,2,1386279.0,383.74498564573327
65198,1,1,1386325.0,1604.1639699662073
65199,1,1,1386325.0,782373.8792299912
65200,1,2,1386427.0,992302.3233329584
65201,2,8,1386430.0,992306.1261602326
65202,1,2,1386430.0,992309.9874274656
65203,1,2,1386511.0,3760.901939968105
65204,1,2,1386511.0,3755.798408638389
65205,1,2,1386511.0,14249.579396217257
65206,1,2,1386511.0,3756.774292787246
65207,1,2,1386511.0,3759.902401142449
65208,1,2,1386512.0,3947.633658358571
65209,16,32,1386704.0,25133.856321467538
65210,16,32,1386705.0,24965.92583578843
65211,1,1,1386767.0,77.00614519657786
65212,16,32,1386802.0,584.3335484757284
65213,1,2,1386802.0,3435.0116709719464
65214,1,2,1386802.0,3439.9230942714194
65215,1,2,1386802.0,13533.417501075197
65216,1,1,1386806.0,223.7808381299628
65217,2,4,1386901.0,1956.9168868024726
65218,4,16,1387022.0,413.546307614895
65219,1,4,1387050.0,65.11783022040535
65220,1,2,1387119.0,3089.183893761085
65221,1,2,1387119.0,3088.820396890005
65222,4,8,1387127.0,12088.759069826498
65223,1,2,1387194.0,4082.7874006517914
65224,1,2,1387194.0,4081.1678249332836
65225,1,2,1387194.0,4082.7972357172
65226,1,2,1387194.0,4082.99136931172
65227,1,2,1387194.0,4076.9118405450613
65228,1,2,1387194.0,4082.3692819352727
65229,1,2,1387194.0,4081.655622991065
65230,1,2,1387194.0,4081.255669442932
65231,1,2,1387194.0,4081.7560801488794
65232,1,2,1387194.0,4086.9221169871653
65233,1,2,1387194.0,4086.8684708325563
65234,1,2,1387194.0,4084.6828157381033
65235,1,2,1387194.0,4086.2844911865113
65236,1,2,1387194.0,4086.642320067385
65237,1,2,1387194.0,4086.6112885391176
65238,1,2,1387194.0,4086.516867740833
65239,1,2,1387194.0,4087.222641584941
65240,1,2,1387194.0,4083.2312272630484
65241,1,2,1387194.0,4089.1012089564897
65242,1,2,1387194.0,4087.8462111373337
65243,4,16,1387313.0,93.33239265488167
65244,1,1,1387365.0,75.21898328299434
65245,1,1,1387417.0,213.69690792345358
65246,1,1,1387587.0,77.22613996006845
65247,1,1,1387643.0,193.0577088998681
65248,1,2,1387683.0,4659.613407407131
65249,1,2,1387683.0,4658.983788355745
65250,1,4,1387828.0,2687.2763068933427
65251,1,1,1387868.0,969.5406517299537
65252,2,4,1387946.0,70.10405880727704
65253,1,1,1387965.0,74.44753622674969
65254,1,1,1387996.0,112.28044295153572
65255,1,1,1388006.0,215.7778943978585
65256,4,8,1388117.0,595.2260213776439
65257,4,8,1388142.0,690884.8038677658
65258,4,8,1388144.0,690881.1981957306
65259,4,8,1388146.0,690878.1983777452
65260,4,8,1388183.0,7365.585225739427
65261,1,1,1388199.0,77.38536494947988
65262,1,1,1388229.0,207.73016886172636
65263,1,2,1388372.0,217.7183243127179
65264,1,2,1388375.0,562.4176590411822
65265,1,2,1388376.0,558.0082861132888
65266,1,2,1388550.0,39.39812638139137
65267,1,1,1388564.0,81.98159890363608
65268,1,1,1388567.0,7700.428305136063
65269,1,2,1388597.0,33.91415518160854
65270,1,1,1388606.0,289.6145618350492
65271,2,4,1388633.0,1235.3648542573678
65272,2,4,1388633.0,1234.7054393517985
65273,2,4,1388633.0,1234.8255245219755
65274,2,4,1388633.0,1236.5341790950856
65275,2,4,1388633.0,1237.2223206984243
65276,2,4,1388633.0,1237.651149190363
65277,2,4,1388633.0,1238.1208775489115
65278,2,4,1388633.0,1237.6344356871996
65279,2,4,1388633.0,1239.2862673961936
65280,2,4,1388633.0,1239.0769194515472
65281,2,4,1388633.0,1239.3102251451246
65282,2,4,1388633.0,1241.0637546143914
65283,2,4,1388633.0,1241.5390662987584
65284,2,4,1388633.0,1241.708469956498
65285,2,4,1388633.0,1247.3351026399403
65286,2,4,1388633.0,1241.0858119117704
65287,2,4,1388633.0,1242.04957215094
65288,2,4,1388633.0,1243.7851105003178
65289,2,4,1388633.0,1243.1680025834157
65290,2,4,1388633.0,1247.236697761971
65291,2,4,1388633.0,1244.9728917877715
65292,2,4,1388633.0,1244.087321215794
65293,2,4,1388633.0,1244.2400928507402
65294,2,4,1388633.0,1245.416187890506
65295,2,4,1388633.0,1245.7255630677876
65296,2,4,1388633.0,1240.738646381617
65297,2,4,1388634.0,1232.039715261648
65298,2,4,1388634.0,1232.3560586420112
65299,2,4,1388634.0,1234.6227797310755
65300,2,4,1388634.0,1231.4752583836446
65301,1,2,1388640.0,192.83413756793095
65302,1,2,1388747.0,75.1541010550769
65303,1,1,1388787.0,74.31622104670545
65304,2,4,1388828.0,364.8820508828203
65305,1,1,1388849.0,64.95347664407251
65306,1,1,1388865.0,170.81677869642533
65307,1,2,1388879.0,698.394696784117
65308,1,2,1388935.0,638.8643637161986
65309,4,8,1388972.0,1614.3960854913971
65310,1,1,1388979.0,178.35484638331408
65311,4,8,1389114.0,1361.7575001430835
65312,1,2,1389147.0,63.14723680352285
65313,1,1,1389161.0,472.9203172233335
65314,1,2,1389166.0,5190.7164519894895
65315,2,4,1389180.0,23988.43581987277
65316,1,1,1389195.0,74.26284671222236
65317,1,1,1389246.0,212.71490653000598
65318,1,2,1389282.0,65.49598956908092
65319,1,1,1389421.0,73.76337805385296
65320,1,1,1389464.0,240.67895414256597
65321,1,1,1389531.0,8005.804081615445
65322,1,2,1389534.0,8743.37975869453
65323,1,2,1389534.0,3002.0030948999884
65324,1,2,1389534.0,3404.1453154882993
